CommentID,Title,PostedDate,LastModified,Agency,DocumentType,Withdrawn,ObjectID
OPM-2025-0007-0781,Comment from Anonymous,2025-07-03T04:00:00Z,2025-07-03T22:29:26Z,OPM,Public Submission,False,09000064b8e508df
OPM-2025-0007-0782,Comment from F M.,2025-07-03T04:00:00Z,2025-07-03T22:29:27Z,OPM,Public Submission,False,09000064b8e508e8
OPM-2025-0007-0812,Comment from Michael King,2025-07-03T04:00:00Z,2025-07-03T22:29:50Z,OPM,Public Submission,False,09000064b8e4dfb4
OPM-2025-0007-0982,Comment from Anonymous,2025-07-03T04:00:00Z,2025-07-03T22:32:07Z,OPM,Public Submission,False,09000064b8e4e3e8
OPM-2025-0007-1048,Comment from Raymond Direito,2025-07-07T04:00:00Z,2025-07-07T14:48:27Z,OPM,Public Submission,False,09000064b8e4c343
OPM-2025-0007-1049,Comment from Emily Erickson,2025-07-07T04:00:00Z,2025-07-07T14:53:19Z,OPM,Public Submission,False,09000064b8e4ce96
OPM-2025-0007-1039,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T14:30:30Z,OPM,Public Submission,False,09000064b8e4caf4
OPM-2025-0007-1046,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T14:44:34Z,OPM,Public Submission,False,09000064b8e4ce59
OPM-2025-0007-1054,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T15:09:19Z,OPM,Public Submission,False,09000064b8e4c860
OPM-2025-0007-1047,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T14:46:06Z,OPM,Public Submission,False,09000064b8e4cbdc
OPM-2025-0007-1069,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T15:40:45Z,OPM,Public Submission,False,09000064b8e55970
OPM-2025-0007-1073,Comment from Fred Berman,2025-07-07T04:00:00Z,2025-07-07T15:49:03Z,OPM,Public Submission,False,09000064b8e4e13a
OPM-2025-0007-1058,Comment from Center for American Progress,2025-07-07T04:00:00Z,2025-07-07T15:18:08Z,OPM,Public Submission,False,09000064b8e4e119
OPM-2025-0007-1067,Comment from Public Employees for Environmental Responsibility,2025-07-07T04:00:00Z,2025-07-07T15:38:50Z,OPM,Public Submission,False,09000064b8e5593f
OPM-2025-0007-1121,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T17:59:05Z,OPM,Public Submission,False,09000064b8e54bd0
OPM-2025-0007-1120,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T17:57:46Z,OPM,Public Submission,False,09000064b8e54bd6
OPM-2025-0007-1119,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T17:56:22Z,OPM,Public Submission,False,09000064b8e54c1a
OPM-2025-0007-1117,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T17:54:19Z,OPM,Public Submission,False,09000064b8e56182
OPM-2025-0007-1115,Comment from Roger Andrascik,2025-07-07T04:00:00Z,2025-07-07T17:50:34Z,OPM,Public Submission,False,09000064b8e561fa
OPM-2025-0007-1106,Comment from Woody Pfister,2025-07-07T04:00:00Z,2025-07-07T17:38:16Z,OPM,Public Submission,False,09000064b8e56653
OPM-2025-0007-1086,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T17:00:09Z,OPM,Public Submission,False,09000064b8e4dfc3
OPM-2025-0007-1090,Comment from E N,2025-07-07T04:00:00Z,2025-07-07T17:11:15Z,OPM,Public Submission,False,09000064b8e4dfc8
OPM-2025-0007-1089,Comment from Anonymous  Anonymous,2025-07-07T04:00:00Z,2025-07-07T17:09:53Z,OPM,Public Submission,False,09000064b8e4dfc7
OPM-2025-0007-1092,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T17:13:50Z,OPM,Public Submission,False,09000064b8e4dfd4
OPM-2025-0007-1124,Comment from Zachary Meyer,2025-07-07T04:00:00Z,2025-07-07T18:05:01Z,OPM,Public Submission,False,09000064b8e55b0f
OPM-2025-0007-0736,Comment from Anonymous,2025-07-03T04:00:00Z,2025-07-03T20:30:25Z,OPM,Public Submission,False,09000064b8e5080f
OPM-2025-0007-0733,Comment from Anita Chow,2025-07-03T04:00:00Z,2025-07-03T20:30:23Z,OPM,Public Submission,False,09000064b8e50808
OPM-2025-0007-0742,Comment from Kathryn Jones,2025-07-03T04:00:00Z,2025-07-03T20:30:30Z,OPM,Public Submission,False,09000064b8e5085c
OPM-2025-0007-0749,Comment from Anonymous,2025-07-03T04:00:00Z,2025-07-03T20:30:35Z,OPM,Public Submission,False,09000064b8e5086b
OPM-2025-0007-0750,Comment from Stephanie Eytcheson,2025-07-03T04:00:00Z,2025-07-03T20:30:35Z,OPM,Public Submission,False,09000064b8e5086d
OPM-2025-0007-0751,Comment from Anonymous,2025-07-03T04:00:00Z,2025-07-03T20:30:36Z,OPM,Public Submission,False,09000064b8e50873
OPM-2025-0007-0755,Comment from Anonymous,2025-07-03T04:00:00Z,2025-07-03T20:30:40Z,OPM,Public Submission,False,09000064b8e50883
OPM-2025-0007-0745,Comment from Anonymous,2025-07-03T04:00:00Z,2025-07-03T20:30:32Z,OPM,Public Submission,False,09000064b8e50867
OPM-2025-0007-0738,Comment from Anonymous,2025-07-03T04:00:00Z,2025-07-03T20:30:27Z,OPM,Public Submission,False,09000064b8e50814
OPM-2025-0007-0756,Comment from Anonymous,2025-07-03T04:00:00Z,2025-07-03T20:30:41Z,OPM,Public Submission,False,09000064b8e50884
OPM-2025-0007-0758,Comment from Michael  Langley,2025-07-03T04:00:00Z,2025-07-03T20:30:42Z,OPM,Public Submission,False,09000064b8e50888
OPM-2025-0007-0760,Comment from James Allison,2025-07-03T04:00:00Z,2025-07-03T20:30:44Z,OPM,Public Submission,False,09000064b8e50894
OPM-2025-0007-1085,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T16:58:32Z,OPM,Public Submission,False,09000064b8e4dfc1
OPM-2025-0007-1077,Comment from Chris Pula,2025-07-07T04:00:00Z,2025-07-07T16:37:35Z,OPM,Public Submission,False,09000064b8e5087f
OPM-2025-0007-1140,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:58:38Z,OPM,Public Submission,False,09000064b8e50d2d
OPM-2025-0007-1141,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:58:38Z,OPM,Public Submission,False,09000064b8e50d31
OPM-2025-0007-1142,Comment from Blake Dore,2025-07-07T04:00:00Z,2025-07-07T20:58:39Z,OPM,Public Submission,False,09000064b8e50d34
OPM-2025-0007-1179,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:17Z,OPM,Public Submission,False,09000064b8e51e96
OPM-2025-0007-1202,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:40Z,OPM,Public Submission,False,09000064b8e5281b
OPM-2025-0007-1203,Comment from Rachel Sloan,2025-07-07T04:00:00Z,2025-07-07T20:59:41Z,OPM,Public Submission,False,09000064b8e5282f
OPM-2025-0007-1204,Comment from Rachel Sloan,2025-07-07T04:00:00Z,2025-07-07T20:59:42Z,OPM,Public Submission,False,09000064b8e52830
OPM-2025-0007-1154,Comment from Mark Styczynski,2025-07-07T04:00:00Z,2025-07-07T20:58:52Z,OPM,Public Submission,False,09000064b8e50bf3
OPM-2025-0007-1158,Comment from Nikki W,2025-07-07T04:00:00Z,2025-07-07T20:58:56Z,OPM,Public Submission,False,09000064b8e50c14
OPM-2025-0007-1161,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:58:59Z,OPM,Public Submission,False,09000064b8e50c19
OPM-2025-0007-1193,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:31Z,OPM,Public Submission,False,09000064b8e55263
OPM-2025-0007-1177,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:15Z,OPM,Public Submission,False,09000064b8e54841
OPM-2025-0007-1222,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T21:00:00Z,OPM,Public Submission,False,09000064b8e54e44
OPM-2025-0007-1191,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:29Z,OPM,Public Submission,False,09000064b8e55246
OPM-2025-0007-1192,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:30Z,OPM,Public Submission,False,09000064b8e5524f
OPM-2025-0007-1194,Comment from Marissa Mota,2025-07-07T04:00:00Z,2025-07-07T20:59:32Z,OPM,Public Submission,False,09000064b8e55279
OPM-2025-0007-1196,Comment from Peri Sasnett,2025-07-07T04:00:00Z,2025-07-07T20:59:34Z,OPM,Public Submission,False,09000064b8e5535d
OPM-2025-0007-1213,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:51Z,OPM,Public Submission,False,09000064b8e559dd
OPM-2025-0007-1219,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:57Z,OPM,Public Submission,False,09000064b8e55acb
OPM-2025-0007-1175,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:13Z,OPM,Public Submission,False,09000064b8e5471a
OPM-2025-0007-1195,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:33Z,OPM,Public Submission,False,09000064b8e55292
OPM-2025-0007-1176,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:14Z,OPM,Public Submission,False,09000064b8e5481b
OPM-2025-0007-1212,Comment from Jennifer Rodehaver,2025-07-07T04:00:00Z,2025-07-07T20:59:50Z,OPM,Public Submission,False,09000064b8e559cc
OPM-2025-0007-1131,Comment from Donald Trump,2025-07-07T04:00:00Z,2025-07-07T20:58:27Z,OPM,Public Submission,False,09000064b8e4c33b
OPM-2025-0007-1201,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:39Z,OPM,Public Submission,False,09000064b8e52807
OPM-2025-0007-1205,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:43Z,OPM,Public Submission,False,09000064b8e52861
OPM-2025-0007-1208,Comment from Alexander Macomber,2025-07-07T04:00:00Z,2025-07-07T20:59:46Z,OPM,Public Submission,False,09000064b8e5289d
OPM-2025-0007-1147,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:58:45Z,OPM,Public Submission,False,09000064b8e50d3a
OPM-2025-0007-1130,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:58:26Z,OPM,Public Submission,False,09000064b8e4cac8
OPM-2025-0007-1134,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:58:31Z,OPM,Public Submission,False,09000064b8e50be3
OPM-2025-0007-1155,Comment from Johnny Brayson,2025-07-07T04:00:00Z,2025-07-07T20:58:53Z,OPM,Public Submission,False,09000064b8e50bf6
OPM-2025-0007-1209,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T20:59:47Z,OPM,Public Submission,False,09000064b8e528c8
OPM-2025-0007-1232,Comment from Mary Calhoun,2025-07-07T04:00:00Z,2025-07-07T21:00:11Z,OPM,Public Submission,False,09000064b8e54eb8
OPM-2025-0007-1236,Comment from S Q,2025-07-07T04:00:00Z,2025-07-07T21:00:14Z,OPM,Public Submission,False,09000064b8e54f1d
OPM-2025-0007-1238,Comment from Alia Mahmud,2025-07-07T04:00:00Z,2025-07-07T21:00:16Z,OPM,Public Submission,False,09000064b8e54f55
OPM-2025-0007-1242,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T21:00:20Z,OPM,Public Submission,False,09000064b8e549dc
OPM-2025-0007-1243,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T21:00:21Z,OPM,Public Submission,False,09000064b8e549ef
OPM-2025-0007-1244,Comment from Zachary Grider,2025-07-07T04:00:00Z,2025-07-07T21:00:22Z,OPM,Public Submission,False,09000064b8e549fc
OPM-2025-0007-1245,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T21:00:23Z,OPM,Public Submission,False,09000064b8e54a02
OPM-2025-0007-1223,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T21:00:01Z,OPM,Public Submission,False,09000064b8e54e56
OPM-2025-0007-1224,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T21:00:02Z,OPM,Public Submission,False,09000064b8e54e5f
OPM-2025-0007-1229,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T21:00:07Z,OPM,Public Submission,False,09000064b8e54e8a
OPM-2025-0007-1231,Comment from Janet Cushing,2025-07-07T04:00:00Z,2025-07-07T21:00:10Z,OPM,Public Submission,False,09000064b8e54eb0
OPM-2025-0007-0095,Comment from Loyal American,2025-06-12T04:00:00Z,2025-06-12T21:18:42Z,OPM,Public Submission,False,09000064b8e0117b
OPM-2025-0007-0094,Comment from Philip Dunn,2025-06-12T04:00:00Z,2025-06-12T21:17:58Z,OPM,Public Submission,False,09000064b8e01169
OPM-2025-0007-0099,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T21:23:02Z,OPM,Public Submission,False,09000064b8e011e3
OPM-2025-0007-0122,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T22:20:08Z,OPM,Public Submission,False,09000064b8e013af
OPM-2025-0007-0104,Comment from Ronald Schmidt,2025-06-12T04:00:00Z,2025-06-12T21:35:18Z,OPM,Public Submission,False,09000064b8e01227
OPM-2025-0007-0106,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T21:38:34Z,OPM,Public Submission,False,09000064b8e0123e
OPM-2025-0007-0108,Comment from Hope Delaware,2025-06-12T04:00:00Z,2025-06-12T21:40:00Z,OPM,Public Submission,False,09000064b8e01256
OPM-2025-0007-0110,Comment from Pam Stalnaker,2025-06-12T04:00:00Z,2025-06-12T21:42:41Z,OPM,Public Submission,False,09000064b8e0125e
OPM-2025-0007-0083,Comment from Marie Malone,2025-06-12T04:00:00Z,2025-06-12T20:56:28Z,OPM,Public Submission,False,09000064b8dffcf7
OPM-2025-0007-0082,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T20:55:58Z,OPM,Public Submission,False,09000064b8dffcec
OPM-2025-0007-0307,Comment from Anonymous,2025-06-16T04:00:00Z,2025-06-16T18:23:59Z,OPM,Public Submission,False,09000064b8e10e80
OPM-2025-0007-0308,Comment from J M,2025-06-16T04:00:00Z,2025-06-16T18:24:28Z,OPM,Public Submission,False,09000064b8e11cca
OPM-2025-0007-0315,Comment from Anonymous,2025-06-16T04:00:00Z,2025-06-17T00:56:37Z,OPM,Public Submission,False,09000064b8e146d5
OPM-2025-0007-0320,Comment from Erin Cassity,2025-06-16T04:00:00Z,2025-06-17T02:09:40Z,OPM,Public Submission,False,09000064b8e152ac
OPM-2025-0007-0436,Comment from Anonymous,2025-06-25T04:00:00Z,2025-06-26T00:49:49Z,OPM,Public Submission,False,09000064b8e308cd
OPM-2025-0007-0437,Comment from Anonymous,2025-06-25T04:00:00Z,2025-06-26T00:50:25Z,OPM,Public Submission,False,09000064b8e308ce
OPM-2025-0007-0447,Comment from Megan Taylor,2025-06-26T04:00:00Z,2025-06-26T19:41:52Z,OPM,Public Submission,False,09000064b8e323de
OPM-2025-0007-0563,Comment from Anonymous,2025-07-01T04:00:00Z,2025-07-01T21:28:10Z,OPM,Public Submission,False,09000064b8e42ecb
OPM-2025-0007-0564,Comment from Sean Anderson,2025-07-01T04:00:00Z,2025-07-01T21:28:56Z,OPM,Public Submission,False,09000064b8e4451d
OPM-2025-0007-0588,Comment from Reilly Reynolds,2025-07-01T04:00:00Z,2025-07-01T22:04:20Z,OPM,Public Submission,False,09000064b8e4a656
OPM-2025-0007-0610,Comment from Anonymous Anonymous,2025-07-01T04:00:00Z,2025-07-01T22:04:36Z,OPM,Public Submission,False,09000064b8e4c538
OPM-2025-0007-0575,Comment from Rachel Moninger,2025-07-01T04:00:00Z,2025-07-01T22:04:11Z,OPM,Public Submission,False,09000064b8e4aaaf
OPM-2025-0007-0597,Comment from Anonymous,2025-07-01T04:00:00Z,2025-07-01T22:04:26Z,OPM,Public Submission,False,09000064b8e4a680
OPM-2025-0007-0602,Comment from Katherine Norquist,2025-07-01T04:00:00Z,2025-07-01T22:04:30Z,OPM,Public Submission,False,09000064b8e4ba03
OPM-2025-0007-0604,Comment from Anonymous,2025-07-01T04:00:00Z,2025-07-01T22:04:31Z,OPM,Public Submission,False,09000064b8e4ba83
OPM-2025-0007-0608,Comment from Matthew Curry,2025-07-01T04:00:00Z,2025-07-01T22:04:34Z,OPM,Public Submission,False,09000064b8e4c07c
OPM-2025-0007-0589,Comment from Anonymous,2025-07-01T04:00:00Z,2025-07-01T22:04:20Z,OPM,Public Submission,False,09000064b8e4a657
OPM-2025-0007-0573,Comment from Anonymous,2025-07-01T04:00:00Z,2025-07-01T22:04:09Z,OPM,Public Submission,False,09000064b8e4a962
OPM-2025-0007-0595,Comment from Ian Stallbridge,2025-07-01T04:00:00Z,2025-07-01T22:04:25Z,OPM,Public Submission,False,09000064b8e4a667
OPM-2025-0007-0583,Comment from Anonymous,2025-07-01T04:00:00Z,2025-07-01T22:04:16Z,OPM,Public Submission,False,09000064b8e4ac60
OPM-2025-0007-0609,Comment from Pam Ayres-McCue,2025-07-01T04:00:00Z,2025-07-01T22:04:35Z,OPM,Public Submission,False,09000064b8e4c52f
OPM-2025-0007-0571,Comment from National Nurses United,2025-07-01T04:00:00Z,2025-07-01T22:04:08Z,OPM,Public Submission,False,09000064b8e49fea
OPM-2025-0007-0607,Comment from Anonymous,2025-07-01T04:00:00Z,2025-07-01T22:04:33Z,OPM,Public Submission,False,09000064b8e4c027
OPM-2025-0007-0594,Comment from Mary Styles,2025-07-01T04:00:00Z,2025-07-01T22:04:24Z,OPM,Public Submission,False,09000064b8e4a65f
OPM-2025-0007-0195,Comment from C B,2025-06-12T04:00:00Z,2025-06-13T05:36:29Z,OPM,Public Submission,False,09000064b8e024db
OPM-2025-0007-0201,Comment from Woodrow Major,2025-06-12T04:00:00Z,2025-06-13T05:43:05Z,OPM,Public Submission,False,09000064b8e02c3f
OPM-2025-0007-0203,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-13T05:44:29Z,OPM,Public Submission,False,09000064b8e02cd6
OPM-2025-0007-0163,Comment from Melinda  Yerdon,2025-06-12T04:00:00Z,2025-06-13T00:07:59Z,OPM,Public Submission,False,09000064b8e01b69
OPM-2025-0007-0151,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T23:39:31Z,OPM,Public Submission,False,09000064b8e01634
OPM-2025-0007-0144,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T23:31:51Z,OPM,Public Submission,False,09000064b8e01f41
OPM-2025-0007-0145,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T23:32:22Z,OPM,Public Submission,False,09000064b8e01f73
OPM-2025-0007-0186,Comment from Scott Bodenheimer,2025-06-12T04:00:00Z,2025-06-13T05:16:55Z,OPM,Public Submission,False,09000064b8e013fb
OPM-2025-0007-0191,Comment from Geralyn  Leannah,2025-06-12T04:00:00Z,2025-06-13T05:27:58Z,OPM,Public Submission,False,09000064b8e0163b
OPM-2025-0007-0192,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-13T05:28:41Z,OPM,Public Submission,False,09000064b8e016c3
OPM-2025-0007-0193,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-13T05:29:15Z,OPM,Public Submission,False,09000064b8e0174f
OPM-2025-0007-0463,Comment from Anonymous,2025-06-27T04:00:00Z,2025-06-27T14:53:47Z,OPM,Public Submission,False,09000064b8e35f94
OPM-2025-0007-0464,Comment from Christopher O'Bleness,2025-06-27T04:00:00Z,2025-06-27T14:55:10Z,OPM,Public Submission,False,09000064b8e36257
OPM-2025-0007-0467,Comment from J E,2025-06-27T04:00:00Z,2025-06-27T14:57:52Z,OPM,Public Submission,False,09000064b8e366d5
OPM-2025-0007-0482,Comment from Anonymous,2025-06-30T04:00:00Z,2025-06-30T17:09:04Z,OPM,Public Submission,False,09000064b8e35689
OPM-2025-0007-0479,Comment from Kristen Silliman,2025-06-30T04:00:00Z,2025-06-30T17:04:09Z,OPM,Public Submission,False,09000064b8e38234
OPM-2025-0007-0484,Comment from Anonymous,2025-06-30T04:00:00Z,2025-06-30T17:14:38Z,OPM,Public Submission,False,09000064b8e3a6a4
OPM-2025-0007-0494,Comment from Thomas DiVincenzo,2025-06-30T04:00:00Z,2025-06-30T17:40:14Z,OPM,Public Submission,False,09000064b8e3d256
OPM-2025-0007-0495,Comment from Josh Maleitzke,2025-06-30T04:00:00Z,2025-06-30T17:52:26Z,OPM,Public Submission,False,09000064b8e3d4d1
OPM-2025-0007-0496,Comment from Kathleen Hart,2025-06-30T04:00:00Z,2025-06-30T17:54:39Z,OPM,Public Submission,False,09000064b8e3f51e
OPM-2025-0007-0498,Comment from Bernard  Vahlkamp,2025-06-30T04:00:00Z,2025-06-30T17:58:56Z,OPM,Public Submission,False,09000064b8e3f72f
OPM-2025-0007-0514,Comment from Anonymous,2025-06-30T04:00:00Z,2025-06-30T18:35:49Z,OPM,Public Submission,False,09000064b8e445ea
OPM-2025-0007-0515,Comment from Anonymous,2025-06-30T04:00:00Z,2025-06-30T18:35:50Z,OPM,Public Submission,False,09000064b8e4460c
OPM-2025-0007-0519,Comment from Charlotte  Graveline,2025-06-30T04:00:00Z,2025-06-30T18:35:53Z,OPM,Public Submission,False,09000064b8e446fc
OPM-2025-0007-0501,Comment from Sarah Whitton,2025-06-30T04:00:00Z,2025-06-30T18:17:09Z,OPM,Public Submission,False,09000064b8e43225
OPM-2025-0007-0509,Comment from Anonymous,2025-06-30T04:00:00Z,2025-06-30T18:25:14Z,OPM,Public Submission,False,09000064b8e43b5c
OPM-2025-0007-0510,Comment from B K,2025-06-30T04:00:00Z,2025-06-30T18:25:15Z,OPM,Public Submission,False,09000064b8e43b65
OPM-2025-0007-0507,Comment from Richard Dotson,2025-06-30T04:00:00Z,2025-06-30T18:25:12Z,OPM,Public Submission,False,09000064b8e445bd
OPM-2025-0007-0621,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:17:27Z,OPM,Public Submission,False,09000064b8e4c338
OPM-2025-0007-0617,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:17:24Z,OPM,Public Submission,False,09000064b8e4ca33
OPM-2025-0007-0640,Comment from Colby Carkoski,2025-07-02T04:00:00Z,2025-07-02T20:17:41Z,OPM,Public Submission,False,09000064b8e4cbdd
OPM-2025-0007-0643,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:17:43Z,OPM,Public Submission,False,09000064b8e4cc3e
OPM-2025-0007-0646,Comment from Mary Sullivan,2025-07-02T04:00:00Z,2025-07-02T20:17:45Z,OPM,Public Submission,False,09000064b8e4cc44
OPM-2025-0007-0647,Comment from Annie PUTMAN,2025-07-02T04:00:00Z,2025-07-02T20:17:46Z,OPM,Public Submission,False,09000064b8e4cc73
OPM-2025-0007-0626,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:17:30Z,OPM,Public Submission,False,09000064b8e4ce03
OPM-2025-0007-0628,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:17:32Z,OPM,Public Submission,False,09000064b8e4ce1c
OPM-2025-0007-0630,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:17:33Z,OPM,Public Submission,False,09000064b8e4ce2f
OPM-2025-0007-0631,Comment from Anonymous Citizen,2025-07-02T04:00:00Z,2025-07-02T20:17:34Z,OPM,Public Submission,False,09000064b8e4ce30
OPM-2025-0007-0633,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:17:35Z,OPM,Public Submission,False,09000064b8e4ce3e
OPM-2025-0007-0634,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:17:36Z,OPM,Public Submission,False,09000064b8e4ce4b
OPM-2025-0007-0635,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:17:37Z,OPM,Public Submission,False,09000064b8e4ce4d
OPM-2025-0007-0637,Comment from Natalie Hintz,2025-07-02T04:00:00Z,2025-07-02T20:17:39Z,OPM,Public Submission,False,09000064b8e4ce69
OPM-2025-0007-0662,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:33:22Z,OPM,Public Submission,False,09000064b8e4c4f5
OPM-2025-0007-0665,Comment from Anonymous,2025-07-02T04:00:00Z,2025-07-02T20:33:25Z,OPM,Public Submission,False,09000064b8e4d522
OPM-2025-0007-0054,Comment from Jesus Ibarra,2025-06-10T04:00:00Z,2025-06-10T15:41:04Z,OPM,Public Submission,False,09000064b8dec720
OPM-2025-0007-0050,Comment from Louis Agre,2025-06-10T04:00:00Z,2025-06-10T15:25:53Z,OPM,Public Submission,False,09000064b8de5020
OPM-2025-0007-0112,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T21:48:31Z,OPM,Public Submission,False,09000064b8e01264
OPM-2025-0007-0113,Comment from Charles Harrington,2025-06-12T04:00:00Z,2025-06-12T21:49:32Z,OPM,Public Submission,False,09000064b8e01265
OPM-2025-0007-0114,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T21:51:02Z,OPM,Public Submission,False,09000064b8e01286
OPM-2025-0007-0115,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T21:51:32Z,OPM,Public Submission,False,09000064b8e0128b
OPM-2025-0007-0118,Comment from Anonymous,2025-06-12T04:00:00Z,2025-06-12T21:56:33Z,OPM,Public Submission,False,09000064b8e012a7
OPM-2025-0007-1328,Comment from Mac Walsh,2025-07-10T04:00:00Z,2025-07-10T20:23:28Z,OPM,Public Submission,False,09000064b8e55eee
OPM-2025-0007-1325,Comment from Anonymous,2025-07-10T04:00:00Z,2025-07-10T19:29:52Z,OPM,Public Submission,False,09000064b8e5584e
OPM-2025-0007-1326,Comment from Anonymous Anonymous,2025-07-10T04:00:00Z,2025-07-10T20:08:43Z,OPM,Public Submission,False,09000064b8e5d1b3
OPM-2025-0007-1398,Comment from Henry Bear,2025-07-21T04:00:00Z,2025-07-21T14:36:09Z,OPM,Public Submission,False,09000064b8e865d9
OPM-2025-0007-1393,"Comment from Democracy Forward, Protect Democracy, and a coalition of organizations.",2025-07-21T04:00:00Z,2025-07-21T14:30:47Z,OPM,Public Submission,False,09000064b8e85cf2
OPM-2025-0007-1399,Comment from Barry Sime,2025-07-21T04:00:00Z,2025-07-21T14:36:47Z,OPM,Public Submission,False,09000064b8e8665d
OPM-2025-0007-1408,Comment from Reginald Walden,2025-07-21T04:00:00Z,2025-07-21T14:43:57Z,OPM,Public Submission,False,09000064b8e8556c
OPM-2025-0007-1402,Comment from Anonymous,2025-07-21T04:00:00Z,2025-07-21T14:39:54Z,OPM,Public Submission,False,09000064b8e86342
OPM-2025-0007-1407,Comment from Anita Cheng,2025-07-21T04:00:00Z,2025-07-21T14:43:32Z,OPM,Public Submission,False,09000064b8e86ff4
OPM-2025-0007-1272,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-08T01:19:54Z,OPM,Public Submission,False,09000064b8e4e0c9
OPM-2025-0007-1274,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-08T01:21:40Z,OPM,Public Submission,False,09000064b8e50d18
OPM-2025-0007-1259,Comment from Renata Harrison,2025-07-07T04:00:00Z,2025-07-07T23:22:19Z,OPM,Public Submission,False,09000064b8e4df91
OPM-2025-0007-1260,Comment from Anonymous,2025-07-07T04:00:00Z,2025-07-07T23:23:19Z,OPM,Public Submission,False,09000064b8e4dfa0
OPM-2025-0007-1256,Comment from WILLIAM PARIS,2025-07-07T04:00:00Z,2025-07-07T23:18:39Z,OPM,Public Submission,False,09000064b8e508eb
OPM-2025-0007-1267,Comment from Anonymous Anonymous,2025-07-07T04:00:00Z,2025-07-08T01:10:20Z,OPM,Public Submission,False,09000064b8e4e045
